"address","address_in_count","sum_granted","max_granted","min_granted","avg_granted","max_input_index","min_input_index","avg_input_index","max_output_index","min_output_index","avg_output_index"
"1FCRMUeGZwdfuXvrSSXZdDyLiUXVr9FEHb","28","548943420","61547186","1248600","19605122.142857142857","81","1","12.8571428571428571","19","0","4.7857142857142857"
"1FcrN8vnpYn5MX4xrqDDhMLUZxNx8nw1oJ","1","29594823","29594823","29594823","29594823.000000000000","0","0","0.00000000000000000000","6","6","6.0000000000000000"
"1FcroGfER3VxcpBrZPcuJP7g9WgKrzbGrQ","1","19889348","19889348","19889348","19889348.000000000000","91","91","91.0000000000000000","5","5","5.0000000000000000"
"1FCRsLnzchnbYiGiDAkPoFevzZYGdHfNmi","1","499312","499312","499312","499312.000000000000","26","26","26.0000000000000000","0","0","0.00000000000000000000"
"1FcrSPh3BArjXpRemnZunuqqrSasm5FATu","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1FcrSPmWjcCjvyLCs6WkJWNzL1JHFbBpVG","30","113025148","50000000","1000000","3767504.933333333333","235","21","121.4000000000000000","2","0","0.06666666666666666667"
"1FcRXavfT9whWvC3s5f3Z624AzhLzxySW4","7","2597999999","999000000","10000000","371142857.00000000","197","0","78.0000000000000000","41","0","9.2857142857142857"
"1FcsbGck6v1b8EMSyEFvg6CxCUoehUtgeM","1","1792","1792","1792","1792.0000000000000000","36","36","36.0000000000000000","0","0","0.00000000000000000000"
"1FCSVN7MXeQrV17TUrUrNn11MCAczc9KJw","1","1021221","1021221","1021221","1021221.000000000000","92","92","92.0000000000000000","51","51","51.0000000000000000"
"1Fcsx2eGmUQGE79F3XFRb2KMiWw6WUkpEu","1","36000","36000","36000","36000.000000000000","452","452","452.0000000000000000","822","822","822.0000000000000000"
"1FCT2MQWvNny3nMZEPNJc969YBiPPjhzfa","1","997901","997901","997901","997901.000000000000","3","3","3.0000000000000000","1","1","1.00000000000000000000"
"1Fct4BHiFe52EHWrbwJ5fkartEwxYUD17J","1","410000","410000","410000","410000.000000000000","77","77","77.0000000000000000","6","6","6.0000000000000000"
"1FcTas3ZDfZstpDYbAzWVYuUoongX4NUUu","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1FcTG59UhTqGXk1ZZj86axf7C7svAjNzqj","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1FCtJ2eEx8vPc7seBEbdRrUfQMugHWa8ik","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1FCTQRbTLQ2xrXz6Gju7ynxiGbEcz9nUq9","6","9043475","2187492","510947","1507245.833333333333","70","6","45.5000000000000000","2","0","0.50000000000000000000"
"1FctqTSnu4GHm6QWdmwgAeBw3fhxd266du","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"1FCtVH2XZXaT9sopbuYR82L9ycLiCAyeoX","1","1000000","1000000","1000000","1000000.000000000000","180","180","180.0000000000000000","0","0","0.00000000000000000000"
"1FCTzoAG5uefzF2RCUvSMsqFP7CUiBVrR8","1","45488","45488","45488","45488.000000000000","87","87","87.0000000000000000","0","0","0.00000000000000000000"
"1FCu57kRdACtyfs7kHu2FfaDegGLKJYAdk","27","39728098","3978268","1084500","1471411.037037037037","238","6","145.7777777777777778","1","0","0.51851851851851851852"
"1FcurfbDChpa2BUJh9ucMQTuzH9ffeRYiT","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1FCuygVZ8RtdwQPACBVNGMQM2gzw3NYqyy","3","2041516","1029710","504852","680505.333333333333","125","1","49.3333333333333333","0","0","0.00000000000000000000"
"1FCV4VhqCntXZ7HBQuZ189VGc1y8tSSkh9","2","1092","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1FcVSHwYVztHPwyDvpKb1Q3ieW9qsb5HkD","1","329634","329634","329634","329634.000000000000","44","44","44.0000000000000000","0","0","0.00000000000000000000"
"1FCvULfPyWQ5xeLyC3Nh69pZP88MrbNAxX","1","51270000","51270000","51270000","51270000.000000000000","14","14","14.0000000000000000","0","0","0.00000000000000000000"
"1fcVXKuRE8EgviYazNLbAiVwymSQcECPC","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1FCW2BAYEZ9LJX64norsu1TWjZyR1R2wNA","9","49140","5460","5460","5460.0000000000000000","0","0","0.00000000000000000000","2","1","1.6666666666666667"
"1Fcw4SNgGyo5ix6kC8uanBB4EB8oJNk45r","1","270183","270183","270183","270183.000000000000","13","13","13.0000000000000000","0","0","0.00000000000000000000"
"1Fcw6sbYrrAyELx1rdx8SvFPnFNYMwf7zE","1","3558961","3558961","3558961","3558961.000000000000","192","192","192.0000000000000000","0","0","0.00000000000000000000"
"1Fcw7ZKUKmzGT1s3fVSrDGTPGQEEj5gYqy","2","32760","16380","16380","16380.000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1FCWHMn3X7buBGHeie7PoVDZ9U6tBKGu5R","1","170000","170000","170000","170000.000000000000","251","251","251.0000000000000000","0","0","0.00000000000000000000"
"1FcWijVnnFMLRb2Cj1UU4ge7i8kU8tRePV","8","140102511","53197654","509200","17512813.875000000000","95","23","65.7500000000000000","16","0","2.1250000000000000"
"1Fcwx1Nq1hLxnddymJcDM18w3XGdtAvMX3","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1FCx5vmcpSkwgSQU2GbMrb6P7ChhPor8Xo","1","10420000","10420000","10420000","10420000.000000000000","3","3","3.0000000000000000","1","1","1.00000000000000000000"
"1FCX6CydprkCc4sxbawaT5H117n1NMydpV","1","9940000","9940000","9940000","9940000.000000000000","178","178","178.0000000000000000","0","0","0.00000000000000000000"
"1FcxCsMDgb7EQNvCCCjD7NprfywVGkW4ih","2","1092","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","1","1.5000000000000000"
"1FCXJ86BX6f2bcMpfv1dgYGnYxxftmxw5W","2","5907000","3320500","2586500","2953500.000000000000","192","157","174.5000000000000000","9","4","6.5000000000000000"
"1FcxJN6vNa4y7V2GZzvqfb2FVmaBVaaWEH","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1FCxMst4dqU23kQg2Navg8v8yD2mNWaWty","6","2873532","1076117","198729","478922.000000000000","33","0","10.3333333333333333","1","0","0.83333333333333333333"
"1FcxRYCKwx3qRBn45o9a8xLosgNRPpPkvQ","2","1092","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1FCxUwRhPcJY3PWTPAuBZW9NMExUG5yzEP","1","111776914","111776914","111776914","111776914.000000000000","182","182","182.0000000000000000","1","1","1.00000000000000000000"
"1FCy9uQfAnxnAuv8EjFe19BtAA4ixfNRj1","3","175078453","65038453","50020000","58359484.333333333333","537","137","362.0000000000000000","0","0","0.00000000000000000000"
"1FcYaxqFXDRTG3HKzoW2hXQ2eNb3EfvHTr","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1FcychFxHVTDpE1UmaYcQXNNZp6Nj36hoy","1","1500000","1500000","1500000","1500000.000000000000","55","55","55.0000000000000000","1","1","1.00000000000000000000"
"1FCyEc6WsyzfiR3r6n6FZHuYQTbKKaoCSX","1","10000000","10000000","10000000","10000000.000000000000","57","57","57.0000000000000000","17","17","17.0000000000000000"
"1FcyGe9wD3VTusBp6iGPrmRQMWA2EUEGD8","2","82400000","41500000","40900000","41200000.000000000000","175","135","155.0000000000000000","0","0","0.00000000000000000000"
"1FCYmpT5PrN2Bh4gBpe3h7pAj5EXDjgQ2E","1","247986","247986","247986","247986.000000000000","227","227","227.0000000000000000","1","1","1.00000000000000000000"
"1FcYtgKgTE4vijEzPmyEwWNidfDo9z5smr","1","8155322","8155322","8155322","8155322.000000000000","181","181","181.0000000000000000","0","0","0.00000000000000000000"
"1FcyWu1oQneGNq7PK9eHwapjTFP1J5itRw","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1FCzJrLwLoUsNQjkXmiZng8oFV1sCPxkgy","1","10000000","10000000","10000000","10000000.000000000000","7","7","7.0000000000000000","0","0","0.00000000000000000000"
"1FCzNG6mKWEukhMT3v95JUVAFa93pZKMyH","1","33900","33900","33900","33900.000000000000","291","291","291.0000000000000000","5","5","5.0000000000000000"
"1fCzrtd8GKfKvJwN6B7Bi88YR94Auq1j5","2","5615113","3125113","2490000","2807556.500000000000","73","0","36.5000000000000000","14","0","7.0000000000000000"
"1Fd11bR3aKAcjtDdxUxZRjctWLGbLnEoLJ","3","3670009","1485123","1092415","1223336.333333333333","3","1","2.0000000000000000","0","0","0.00000000000000000000"
"1Fd1Apsc8eAjE7oBeV1R1SNVoFH5xu63Fr","7","1766000","510000","56000","252285.714285714286","89","1","34.5714285714285714","13","0","4.8571428571428571"
"1Fd1U4jDn2UJit3a63TPSfNEoSH33ZfsEc","1","8760403","8760403","8760403","8760403.000000000000","11","11","11.0000000000000000","0","0","0.00000000000000000000"
"1Fd2PL2WH9T1CPd7xYTWW859uwx2mMsTCB","6","3276","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1Fd3jkodWBHo7UEsxPQULcXTDyrQaR9R6k","8","4368","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1Fd3tuAdMiHtLCvkWVvdLb4jfeAp7BgEwR","3","64070","31239","15236","21356.666666666667","1","0","0.66666666666666666667","7","0","2.3333333333333333"
"1FD3v6zHTQ6Y2VpoJf8GTE6K5vnBGfNZhX","1","7464358","7464358","7464358","7464358.000000000000","116","116","116.0000000000000000","6","6","6.0000000000000000"
"1Fd4h3zB4FZaa8niXYime9tXtYXffvrWVH","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1FD4KAUZEJjDeSxx7LHDDAW2aSH5cWBhLd","2","1636675","1072875","563800","818337.500000000000","38","14","26.0000000000000000","10","2","6.0000000000000000"
"1Fd4m8fMHdwhcE1BqwxRd2GQqXnFyK2Zo4","1","4000000","4000000","4000000","4000000.000000000000","140","140","140.0000000000000000","46","46","46.0000000000000000"
"1FD4SfzCnTp19UJiGiHTNXVS4AWsdYocNV","4","1467643","601467","269282","366910.750000000000","30","15","22.2500000000000000","1","0","0.75000000000000000000"
"1Fd4zgA1cNECUWZUqyUWUXEs3Xi4cCs46s","65","69339984","24471573","207914","1066768.984615384615","49","4","25.5076923076923077","99","0","53.1538461538461538"
"1Fd54eDjebs8PzZmEk9SYSarAPrh1ZkB3h","1","27074046","27074046","27074046","27074046.000000000000","92","92","92.0000000000000000","1","1","1.00000000000000000000"
"1FD5hz5bs5ReDzZ1KwndKzw1ShR9DArXnC","5","3047206","1264387","115105","609441.200000000000","75","1","30.2000000000000000","1","0","0.20000000000000000000"
"1FD5mAULNUo4Eigxho6qCaM775mnGgFodE","1","3090000","3090000","3090000","3090000.000000000000","222","222","222.0000000000000000","1","1","1.00000000000000000000"
"1FD5r31HV1A4Ld5G8uz8sgzukXbSKxFYt5","1","3687000","3687000","3687000","3687000.000000000000","132","132","132.0000000000000000","4","4","4.0000000000000000"
"1FD6t3bQQFATPx9StDyg1mVaM1vThhSHRu","1","503325800","503325800","503325800","503325800.00000000","24","24","24.0000000000000000","0","0","0.00000000000000000000"
"1Fd7p4RiFaAN59LM3LqLYfpy2zRw9AJxZG","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1Fd7TqLP2FmWzDCG2bg42SaqGjqswm8tsX","1","80725","80725","80725","80725.000000000000","4","4","4.0000000000000000","0","0","0.00000000000000000000"
"1Fd7zmadxenxqSJGZj6gsJ7GArJnAtPrgi","1","10050770","10050770","10050770","10050770.000000000000","22","22","22.0000000000000000","24","24","24.0000000000000000"
"1Fd8o9ZriUvec6SSXW96WYmfgf86v5X3SP","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1Fd8QyyzDshTE98RaYzXsvW4hHxo8AxxmJ","14","4291562","1107076","57000","306540.142857142857","276","0","114.2142857142857143","7","0","1.5714285714285714"
"1FD8TQ2gJC2TP6gLWf1sMYuJYRG2NKqp6i","4","4458640","1205038","843526","1114660.000000000000","193","110","171.5000000000000000","1","0","0.50000000000000000000"
"1FD8U9rMznguPXcRHY8zNZm755CgH4tMVT","1","50000000","50000000","50000000","50000000.000000000000","79","79","79.0000000000000000","1","1","1.00000000000000000000"
"1Fd9dDDfvYMUvNv4YaTs19uRDXkaFNFtVt","2","2892395","1624234","1268161","1446197.500000000000","77","69","73.0000000000000000","0","0","0.00000000000000000000"
"1FD9kXrnVpibt8gc4i9YvaiR1oYazsnFt3","1","225419","225419","225419","225419.000000000000","18","18","18.0000000000000000","1","1","1.00000000000000000000"
"1FD9WWnrEap8hhF4g2s1bGGX347quAc4nZ","1","15447233","15447233","15447233","15447233.000000000000","1","1","1.00000000000000000000","1","1","1.00000000000000000000"
"1FDAaHJCkrnyYpFF4AYaLoM8TTx8XecQNK","2","2490471","1600000","890471","1245235.500000000000","5","1","3.0000000000000000","10","9","9.5000000000000000"
"1FdacM31XA9dRzhPYK3UW1VHnmfosbvwVV","3","342295300","139400000","99995300","114098433.333333333333","191","34","102.0000000000000000","0","0","0.00000000000000000000"
"1FDAHdgfqHPtvkmnrUaW1FrDCynwkWhfhZ","2","1000000","500000","500000","500000.000000000000","459","122","290.5000000000000000","1","1","1.00000000000000000000"
"1FDAkTB3iXSY8WfdtCFgkWdUhd7HVAA1Lg","3","21560000","16690000","1170000","7186666.666666666667","193","84","151.6666666666666667","0","0","0.00000000000000000000"
"1FdaL95PdQSvt1XkhsXeSK3n1rXq7iuyfc","1","1045905","1045905","1045905","1045905.000000000000","65","65","65.0000000000000000","2","2","2.0000000000000000"
"1FdAwkJKuVTFbMkVafVSd23bxCQhT7pcrh","1","36022","36022","36022","36022.000000000000","113","113","113.0000000000000000","378","378","378.0000000000000000"
"1FdB9MXJ5RXRXYMRoStBhoa1Uq7Axu4FpZ","2","24684161","15216149","9468012","12342080.500000000000","182","142","162.0000000000000000","1","0","0.50000000000000000000"
"1FDbcFqm5BuG7te82v1vGB8VEGj1Ay47Z9","1","1453983","1453983","1453983","1453983.000000000000","65","65","65.0000000000000000","0","0","0.00000000000000000000"
"1FDbCzZWGktyvL8yJsxjVuENkXxhzqicPK","1","49960000","49960000","49960000","49960000.000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"1FDbJJCAiFWfnjMWZUgffwF1Va522ThhL1","1","167468991","167468991","167468991","167468991.000000000000","142","142","142.0000000000000000","0","0","0.00000000000000000000"
"1FDbtbVnQx6y9jgfiN1msL98bii2oC2aYT","1","100000000","100000000","100000000","100000000.000000000000","2","2","2.0000000000000000","0","0","0.00000000000000000000"
"1Fdc1f2FH9PNTir5AUeuX8zvXMxdrrpyhc","1","1274345","1274345","1274345","1274345.000000000000","38","38","38.0000000000000000","0","0","0.00000000000000000000"
"1FdcKHwi7isGadn9U2avhK9fKNvPKjgCkz","2","3940362","2351776","1588586","1970181.000000000000","67","24","45.5000000000000000","0","0","0.00000000000000000000"
"1FdCPcS38x5Lsavtmd5YaqejQT8bVT2CNL","1","19484","19484","19484","19484.0000000000000000","270","270","270.0000000000000000","0","0","0.00000000000000000000"
"1FdCpds4A18e3bQN5z8Hu3ekEaGQTmg9Uy","1","19957045","19957045","19957045","19957045.000000000000","170","170","170.0000000000000000","50","50","50.0000000000000000"
"1FDCqsK2b2WTYAWPWezecoAAjYvr6bLbTm","3","9122000","4000000","2232000","3040666.666666666667","78","43","58.3333333333333333","0","0","0.00000000000000000000"
"1FDCwPG4grjTL9EnMmj8pWZ5GUqX1nEytf","7","108431375","21771900","6570000","15490196.428571428571","10","1","3.1428571428571429","0","0","0.00000000000000000000"
"1FdcyNUavXU98V6XR3iRqZuUsqg34Lzmew","2","1092","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1FdCZQfsBb666MPMLXDMPexVczvyFje867","3","1638","546","546","546.0000000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"1FDd865mUmuTnbFZ91o62J26M6Fei4BLYF","6","429487","270044","13149","71581.166666666667","29","1","8.8333333333333333","649","0","239.6666666666666667"
"1FDDaNPhHp7o7bM1VsTdhv7SdKEXrgC7Cm","2","31000000","20000000","11000000","15500000.000000000000","3","0","1.5000000000000000","2","1","1.5000000000000000"
"1FddbsMXDL3KacUtoPoxAseGdAeNWtH4mV","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1FddHKhzm99CABjAct1KkEVn7AqXoK1KCM","1","569844","569844","569844","569844.000000000000","16","16","16.0000000000000000","1","1","1.00000000000000000000"
"1FDDjCsSQpQtQYgwMB3soNiGZ7S5YmfeFC","1","285094","285094","285094","285094.000000000000","33","33","33.0000000000000000","0","0","0.00000000000000000000"
"1FDDJqsPXEBoFJ5dYhetcA7zum9HDxC1xj","1","420000","420000","420000","420000.000000000000","46","46","46.0000000000000000","1","1","1.00000000000000000000"
"1FdDkJ414vrtPQZHubL8z8emhiMXHufkGn","2","1092","546","546","546.0000000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"1FdDL66fo76HhfEdgYPbpya5Jro6Nx1LWk","1","50000000","50000000","50000000","50000000.000000000000","21","21","21.0000000000000000","1","1","1.00000000000000000000"
"1FddoBkNq6LgRjjDAG6eB8Ddwg4E4PF62B","1","1000000000","1000000000","1000000000","1000000000.00000000","6","6","6.0000000000000000","0","0","0.00000000000000000000"
"1FDdosb5D4FUur3Rz67CqUbFrAeYw1ipSw","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"1FDe2eoEk1DoC4jMznRgYb2Lauz8zEqz9B","141","66800580","1421956","277200","473762.978723404255","99","2","50.2127659574468085","119","0","2.8085106382978723"
"1FdE3vKCo4PKHnSbBv4tq6sjmbkBP5uHVw","1","16548468","16548468","16548468","16548468.000000000000","39","39","39.0000000000000000","0","0","0.00000000000000000000"
"1FDEbg568u4mweAYjcMeoB962YeVZonG4i","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1Fdeehu8m1ndy8gewcaHdTZ6RttCL52BmW","2","67901830","57106668","10795162","33950915.000000000000","198","151","174.5000000000000000","24","19","21.5000000000000000"
"1Fdeg5Kk4ZNkVy5RTwxYyYixydYdfVw3vR","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1FDEsuMTiiwtYPcRR9W1GW1WmkpYjeP2Kv","1","9329388","9329388","9329388","9329388.000000000000","80","80","80.0000000000000000","1","1","1.00000000000000000000"
"1FDET4HSzCVDMkJ9aEnGx1B3tAHzpCXHDM","1","21600000","21600000","21600000","21600000.000000000000","120","120","120.0000000000000000","8","8","8.0000000000000000"
"1FdEteqJMfJaA4ZRovTw4am9YisEXSDB1a","3","183921496","117280000","30047500","61307165.333333333333","93","0","59.0000000000000000","62","5","24.6666666666666667"
"1FDEyXvzigcjehkfzQPRRTUWe5M6MfkW5a","1","250140","250140","250140","250140.000000000000","16","16","16.0000000000000000","33","33","33.0000000000000000"
"1FdF1rkcTyYFJJTBZu19aCoyH7eszpP7mL","3","34594474","14694474","9900000","11531491.333333333333","80","68","75.6666666666666667","19","0","11.6666666666666667"
"1FDF5JboTkyW8W3doidp2RB1KVi9YfYyGm","1","9125730","9125730","9125730","9125730.000000000000","190","190","190.0000000000000000","0","0","0.00000000000000000000"
"1Fdf5JXo8WK3oqtdAKEcd2mhza2rudWmhy","3","1638","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1FDfB3Dg34jsdj6Tz75ze9298BMbJrCEUL","2","2619512","1879512","740000","1309756.000000000000","28","20","24.0000000000000000","16","1","8.5000000000000000"
